Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5600 GEORGE E MERRICK ST,BLK,07002167,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-09,2007-03-08,2348,2007-03-08,2348,,,,895374.630,503876.970
5600 PONCE DE LEON BLVD,,07002172,1,VAB,VANDALISM TO VEHICLE,07U,2007-03-09,2007-03-09,0400,2007-03-09,0400,,,,895234.060,503611.910
1111 MEMORIAL DR,,07002186,1,VAB,VANDALISM TO VEHICLE,07U,2007-03-09,2007-03-08,1200,2007-03-08,1200,18,894105.66599999997,505505.27299999999,893172.310,503170.250
5185 PONCE DE LEON BLVD,,07002194,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2007-03-09,2007-03-08,1800,2007-03-09,1800,,,,895227.560,503603.810
1245 DAUER DR,,07002206,1,THI,THEFT BY PICKPOCKET,07U,2007-03-09,2007-03-09,2140,2007-03-09,2140,65,893424.071,502854.73300000001,893303.870,503282.280
1231 THEO DICKINSON DR,,07002211,1,THI,THEFT BY PICKPOCKET,07U,2007-03-10,2007-03-09,2315,2007-03-09,2315,,,,892196.310,501598.970
1231 THEO DICKINSON DR,,07002210,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-10,2007-03-10,0122,2007-03-10,0.056,,,,893288.190,503307.880
1216 THEO DICKINSON DR,36C,07002214,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-10,2007-03-10,0236,2007-03-10,0236,62,893730.56900000002,503420.55200000003,892394.000,501151.030
5183 PONCE DE LEON BLVD,,07002259,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-12,2007-03-12,1035,2007-03-12,1035,49,895569.78700000001,504323.94,894055.630,503699.220
1100 STANFORD DR,,07002257,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-12,2007-03-12,1005,2007-03-12,1005,,,,0.000,0.000
1231 THEO DICKINSON DR,717,07002252,1,ZOJ,BAKER / MARCHMAN ACT,07U,2007-03-12,2007-03-11,2235,2007-03-11,2235,,,,893881.060,503611.660
1525 ALBENGA AV,,07002254,1,VAA,VANDALISM TO STRUCTURE,07U,2007-03-12,2007-03-12,0250,2007-03-12,0250,109,891786.45900000003,502485.90500000003,893303.870,503282.280
1231 THEO DICKINSON DR,,07002271,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-03-12,2007-03-12,1230,2007-03-12,1230,,,,893393.310,504630.530
5801 PONCE DE LEON BLVD,,07002325,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-13,2007-03-13,1435,2007-03-13,1435,,,,892137.810,502371.590
1231 THEO DICKINSON DR,,07002308,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-03-13,2007-03-13,0155,2007-03-13,0.079,,,,894704.560,503695.720
1241 THEO DICKINSON DR,,07002330,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-13,2007-03-06,0955,2007-03-06,0955,81,892858.31700000004,503002.52299999999,892692.560,501420.220
1204 THEO DICKINSON DR,,07002344,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-14,2007-03-14,0845,2007-03-14,0845,61,893997.68799999997,503562.033,892692.560,501420.220
5815 STANFORD DR,,07002348,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-14,2007-03-14,1020,2007-03-14,1020,,,,892145.880,503167.780
5225 STANFORD DR,,07002359,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-14,2007-03-14,1540,2007-03-14,1540,,,,894667.940,504124.660
5202 MERRICK ST,,07002353,1,ZOJ,BAKER / MARCHMAN ACT,07U,2007-03-14,2007-03-14,0930,2007-03-14,0930,,,,893303.880,503282.280
1330 MILLER DR,,07002372,1,ZOA,TRESPASS WARNING,07U,2007-03-15,2007-03-14,2310,2007-03-14,2310,32,893531.48600000003,504366.55300000001,893698.180,502569.400
1306 STANFORD DR,,07002401,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-16,2007-03-16,0056,2007-03-16,0.038,31,893821.40300000005,504487.02600000001,892182.440,501343.690
1570 LIGURIA AV,,07002416,1,ZOE,SUSPICIOUS INCIDENT,07U,2007-03-16,2007-03-16,1020,2007-03-16,1020,104,891512.72,501942.45299999998,892672.500,501442.500
5185 PONCE DE LEON BLVD,,07002442,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-17,2007-03-17,0053,2007-03-17,0.036,,,,0.000,0.000
5700 SAN AMARO DR,BLK,07002444,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-17,2007-03-17,0448,2007-03-17,0448,,,,895374.630,503876.970
1245 DAUER DR,,07002461,1,VAB,VANDALISM TO VEHICLE,07U,2007-03-18,2007-03-18,1030,2007-03-18,1030,65,893424.071,502854.73300000001,892672.500,501442.500
1300 MEMORIAL DR,,07002497,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-19,2007-03-19,1404,2007-03-19,1404,16,893634.74199999997,505003.36800000002,893255.060,504941.780
5050 BRUNSON DR,,07002498,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-19,2007-03-19,1410,2007-03-19,1410,20,894420.18700000003,505665.27899999998,893121.370,503114.620
1507 LEVANTE AV,,07002485,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-19,2007-03-19,1055,2007-03-19,1055,95,891853.24100000004,501275.31300000002,893705.940,502575.750
5665 PONCE DE LEON BLVD,,07002495,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-19,2007-03-19,1317,2007-03-19,1317,,,,893705.940,502575.750
1231 THEO DICKINSON DR,,07002486,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-19,2007-03-18,2030,2007-03-18,2030,,,,894951.380,503904.940
5800 SAN AMARO DR,,07002512,1,VAB,VANDALISM TO VEHICLE,07U,2007-03-19,2007-03-19,1500,2007-03-19,1500,,,,892822.380,501564.190
5821 SAN AMARO DR,,07002515,1,PRC,PROPERTY DAMAGED,07U,2007-03-19,2007-03-19,1710,2007-03-19,1710,,,,894277.560,506034.280
1245 DAUER DR,,07002524,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-19,2007-03-19,1930,2007-03-19,1930,65,893424.071,502854.73300000001,893705.940,502575.750
1245 DAUER DR,,07002524,2,ZOA,TRESPASS WARNING,07U,2007-03-19,2007-03-19,1930,2007-03-19,1930,65,893424.071,502854.73300000001,892672.500,501442.500
5183 PONCE DE LEON BLVD,,07002530,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-20,2007-03-20,0905,2007-03-20,0905,49,895569.78700000001,504323.94,894412.440,504032.880
5821 HURRICANE DR,,07002531,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-20,2007-03-20,1015,2007-03-20,1015,,,,895202.880,503586.780
5665 PONCE DE LEON BLVD,,07002536,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-20,2007-03-20,1120,2007-03-20,1120,,,,893423.310,504641.500
5665 PONCE DE LEON BLVD,,07002541,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-20,2007-03-20,1300,2007-03-20,1300,,,,893255.060,504941.780
1231 THEO DICKINSON DR,MT 1107,07002526,1,FDD,FD INJURED PERSON,07U,2007-03-20,2007-03-20,0201,2007-03-20,0.084,,,,895202.880,503586.780
1244 STANFORD DR,,07002532,1,ANB,ANIMAL BITE / ATTACK,07U,2007-03-20,2007-03-19,1500,2007-03-19,1500,45,895022.70700000005,504471.212,893383.750,503369.440
1200 STANFORD DR,BLK,07002545,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-03-20,2007-03-20,1429,2007-03-20,1429,,,,0.000,0.000
1300 MEMORIAL DR,,07002584,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-21,2007-03-21,1535,2007-03-21,1535,16,893634.74199999997,505003.36800000002,895346.880,503851.810
5615 PAVIA ST,,07002571,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-21,2007-03-21,1135,2007-03-21,1135,54,894485.30200000003,503768.17499999999,893042.620,501762.810
1101 STANFORD DR,,07002565,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-21,2007-03-21,0903,2007-03-21,0903,,,,893042.620,501762.810
1311 MILLER DR,,07002583,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-21,2007-03-21,1521,2007-03-21,1520,,,,893698.190,502569.410
1301 MEMORIAL DR,354A,07002568,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-21,2007-03-09,2100,2007-03-21,2100,7,893366.68200000003,505369.12400000001,892669.500,504245.340
1314 MILLER DR,,07002625,1,PRB,PROPERTY LOST,07U,2007-03-22,2007-03-17,1400,2007-03-17,1400,33,893377.17200000002,504450.17200000002,892158.500,502114.460
1101 STANFORD DR,,07002642,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-23,2007-03-23,0956,2007-03-23,0956,,,,893403.620,503367.530
1223 THEO DICKINSON DR,,07002650,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-23,2007-03-23,1240,2007-03-23,1240,,,,892602.120,501365.560
5500 PONCE DE LEON BLVD,BLK,07002634,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-03-23,2007-03-22,2340,2007-03-22,2340,,,,895159.060,503668.060
5500 PONCE DE LEON BLVD,BLK,07002634,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2007-03-23,2007-03-22,2340,2007-03-22,2340,,,,892151.250,502788.340
6000 SAN AMARO DR,,07002636,1,ZOD,INCIDENT REPORT,07U,2007-03-23,2007-03-23,0230,2007-03-23,0230,,,,893303.870,503282.280
1211 THEO DICKINSON DR,,07002637,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-23,2007-03-23,0440,2007-03-23,0440,,,,893202.500,503207.000
1211 THEO DICKINSON DR,,07002637,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2007-03-23,2007-03-23,0440,2007-03-23,0440,,,,893202.500,503207.000
1211 THEO DICKINSON DR,,07002637,1,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2007-03-23,2007-03-23,0440,2007-03-23,0440,,,,892185.690,501609.220
1223 THEO DICKINSON DR,,07002638,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2007-03-23,2007-03-23,0330,2007-03-23,0330,,,,892185.690,501609.220
5185 PONCE DE LEON BLVD,,07002639,1,FDD,FD INJURED PERSON,07U,2007-03-23,2007-03-23,0547,2007-03-23,0547,,,,892126.940,502901.840
5501 SAN AMARO DR,,07002664,1,SCE,SIMPLE HARASSMENT,07U,2007-03-23,2007-03-22,1800,2007-03-22,1800,,,,895159.060,503668.060
1239 THEO DICKINSON DR,,07002670,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-24,2007-03-24,0020,2007-03-24,0.013,,,,895159.060,503668.060
1239 THEO DICKINSON DR,,07002670,2,FDD,FD INJURED PERSON,07U,2007-03-24,2007-03-24,0020,2007-03-24,0.013,,,,893418.810,504631.340
5200 PONCE DE LEON BLVD,BLK,07002672,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2007-03-24,2007-03-24,0146,2007-03-24,0.073,,,,893252.500,504951.660
5200 PONCE DE LEON BLVD,BLK,07002672,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2007-03-24,2007-03-24,0146,2007-03-24,0.073,,,,892677.440,504239.280
5200 PONCE DE LEON BLVD,,07002700,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2007-03-25,2007-03-25,0018,2007-03-25,0.012,,,,892677.440,504239.280
1500 BRESCIA AV,BLK,07002703,2,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2007-03-25,2007-03-25,0256,2007-03-25,0256,,,,891864.880,501574.880
1500 BRESCIA AV,BLK,07002703,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2007-03-25,2007-03-25,0256,2007-03-25,0256,,,,895130.810,503670.310
1311 MILLER DR,,07002706,1,PRB,PROPERTY LOST,07U,2007-03-25,2007-03-24,1600,2007-03-25,1600,,,,893303.880,503282.280
1541 BRESCIA AV,,07002748,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-26,2007-03-26,1507,2007-03-26,1507,100,891661.20299999998,501694.89199999999,894320.130,503351.410
1150 STANFORD DR,,07002749,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-26,2007-03-26,1602,2007-03-26,1602,133,894933.25600000005,503710.15,893147.190,503186.560
5501 SAN AMARO DR,,07002729,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-26,2007-03-26,0910,2007-03-26,0910,,,,893053.560,504943.780
5501 SAN AMARO DR,,07002734,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-26,2007-03-26,0930,2007-03-26,0930,,,,893866.250,503637.750
5700 PONCE DE LEON BLVD,BLK,07002723,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-03-26,2007-03-26,0027,2007-03-26,0.018,,,,893866.250,503637.750
1231 THEO DICKINSON DR,709,07002755,1,SCE,SIMPLE HARASSMENT,07U,2007-03-26,2007-03-26,1430,2007-03-26,1430,,,,893866.250,503637.750
1111 MEMORIAL DR,,07002768,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-27,2007-03-27,1000,2007-03-27,1000,18,894105.66599999997,505505.27299999999,893819.690,506229.910
1203 WILLIAM E WALSH AV,,07002778,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-27,2007-03-27,1413,2007-03-27,1413,58,894141.21200000006,503428.23700000002,893252.500,504951.660
1241 THEO DICKINSON DR,,07002770,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-27,2007-03-27,1255,2007-03-27,1255,81,892858.31700000004,503002.52299999999,893252.500,504951.660
1365 MEMORIAL DR,,07002766,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-27,2007-03-27,0950,2007-03-27,0950,,,,894285.000,506040.970
5030 BRUNSON DR,333,07002769,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-27,2007-03-26,1700,2007-03-27,1700,19,894255.06599999999,505594.31900000002,892151.250,502788.340
1306 STANFORD DR,,07002775,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-27,2007-03-27,1325,2007-03-27,1325,31,893821.40300000005,504487.02600000001,894376.310,505924.030
5050 BRUNSON DR,,07002817,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-28,2007-03-28,1315,2007-03-28,1315,20,894420.18700000003,505665.27899999998,894667.940,504124.660
5821 SAN AMARO DR,,07002806,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-28,2007-03-28,1010,2007-03-28,1010,,,,891586.880,502093.340
5100 BRUNSON DR,,07002810,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-28,2007-03-28,1050,2007-03-28,1050,,,,895346.870,503851.810
5665 PONCE DE LEON BLVD,,07002797,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-28,2007-03-28,0439,2007-03-28,0439,,,,894667.940,504124.660
5185 PONCE DE LEON BLVD,414,07002799,1,VAA,VANDALISM TO STRUCTURE,07U,2007-03-28,2007-03-26,0100,2007-03-26,0.041,,,,895346.880,503851.810
1320 CAMPO SANO AV,,07002815,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-03-28,2007-03-28,1230,2007-03-28,1230,,,,894842.250,504006.090
1320 CAMPO SANO AV,,07002820,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-03-28,2007-03-28,0550,2007-03-28,0550,,,,893819.680,506229.900
1301 MEMORIAL DR,346A,07002827,2,FRD,FRAUD BY CREDIT CARD / ATM,07U,2007-03-28,2007-03-16,1930,2007-03-27,1930,7,893366.68200000003,505369.12400000001,892234.180,503497.780
1301 MEMORIAL DR,346A,07002827,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-03-28,2007-03-16,1930,2007-03-27,1930,7,893366.68200000003,505369.12400000001,895208.880,503595.590
1306 STANFORD DR,,07002845,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-03-29,2007-03-29,0857,2007-03-29,0857,31,893821.40300000005,504487.02600000001,891546.500,502071.090
5900 SAN AMARO DR,BLK,07002843,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2007-03-29,2007-03-29,0006,2007-03-29,0.004,,,,894931.810,505209.500
5900 SAN AMARO DR,BLK,07002843,2,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2007-03-29,2007-03-29,0006,2007-03-29,0.004,,,,891586.880,502093.340
1575 LIGURIA AV,,07002877,1,FDD,FD INJURED PERSON,07U,2007-03-30,2007-03-30,0328,2007-03-30,0328,105,891500.13199999998,502206.99300000002,892692.560,501420.220
5600 SAN AMARO DR,,07002878,1,ZOD,INCIDENT REPORT,07U,2007-03-30,2007-03-30,0456,2007-03-30,0456,,,,892669.500,504245.340
5250 UNIVERSITY DR,,07002887,1,PRB,PROPERTY LOST,07U,2007-03-30,2007-03-26,1715,2007-03-26,1715,,,,891305.500,503241.750
1570 LIGURIA AV,,07002919,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-03-31,2007-03-31,0310,2007-03-31,0310,104,891512.72,501942.45299999998,893202.500,503207.000
5800 RED RD,BLK,07002947,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2007-04-01,2007-04-01,0324,2007-04-01,0324,,,,893202.500,503207.000
1100 STANFORD DR,BLK,07002946,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-04-01,2007-04-01,0206,2007-04-01,0.087,,,,894245.500,506085.060
1244 STANFORD DR,,07002951,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-04-01,2007-03-30,1855,2007-03-31,1855,45,895022.70700000005,504471.212,892151.250,502788.340
5501 SAN AMARO DR,,07002962,1,FDD,FD INJURED PERSON,07U,2007-04-01,2007-04-01,1950,2007-04-01,1950,,,,892672.500,501442.500
1570 LIGURIA AV,,07002966,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-02,2007-04-02,0319,2007-04-02,0319,104,891512.72,501942.45299999998,892161.250,502788.720
5821 SAN AMARO DR,,07002974,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-02,2007-04-02,1115,2007-04-02,1115,,,,0.000,0.000
1551 SAN AMARO DR,,07002998,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-02,2007-04-02,0840,2007-04-02,0840,,,,0.000,0.000
1101 STANFORD DR,202,07002982,1,THK,THEFT OTHER,07U,2007-04-02,2007-03-31,2200,2007-04-02,2200,,,,895227.560,503603.810
5801 SAN AMARO DR,,07002986,1,PRC,PROPERTY DAMAGED,07U,2007-04-02,2007-04-02,2000,2007-04-02,2000,,,,892147.750,502372.940
5665 PONCE DE LEON BLVD,,07003000,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-03,2007-04-03,0925,2007-04-03,0925,,,,892147.750,502372.940
5501 CAMPO SANO,,07003002,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-03,2007-04-03,1030,2007-04-03,1030,,,,895340.180,503859.210
5821 SAN AMARO DR,,07003012,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-03,2007-04-03,1400,2007-04-03,1400,,,,892224.750,503501.060
1239 THEO DICKINSON DR,WT 12,07002989,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-04-03,2007-04-03,0210,2007-04-03,0.090,,,,893255.060,504941.780
1239 THEO DICKINSON DR,WT 12,07002989,2,FDD,FD INJURED PERSON,07U,2007-04-03,2007-04-03,0210,2007-04-03,0.090,,,,894985.940,503559.660
1300 MEMORIAL DR,,07003060,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-04,2007-04-04,1430,2007-04-04,1430,16,893634.74199999997,505003.36800000002,0.000,0.000
5225 PONCE DE LEON BLVD,,07003051,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-04,2007-04-04,1005,2007-04-04,1005,53,894801.88399999996,503471.82400000002,891588.500,502063.380
5600 SAN AMARO DR,,07003045,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-04,2007-04-04,0915,2007-04-04,0915,,,,892672.500,501442.500
5600 MILLER DR,,07003058,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-04,2007-04-04,1420,2007-04-04,1419,,,,893424.250,504611.500
5185 PONCE DE LEON BLVD,414,07003032,1,ZOE,SUSPICIOUS INCIDENT,07U,2007-04-04,2007-04-04,0135,2007-04-04,0.065,,,,895346.880,503851.810
5183 PONCE DE LEON BLVD,,07003049,1,VAB,VANDALISM TO VEHICLE,07U,2007-04-04,2007-03-31,1700,2007-04-01,1700,49,895569.78700000001,504323.94,893172.310,503170.250
6000 SAN AMARO DR,BLK,07003056,1,ZOJ,BAKER / MARCHMAN ACT,07U,2007-04-04,2007-04-04,1327,2007-04-04,1327,,,,894676.060,504097.910
1311 MILLER DR,RM E-263,07003061,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-04-04,2007-03-21,1700,2007-04-04,1700,,,,891629.500,502075.590
5665 PONCE DE LEON BLVD,,07003091,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-05,2007-04-05,1425,2007-04-05,1425,,,,893172.310,503170.250
5185 PONCE DE LEON BLVD,414,07003071,1,ZOD,INCIDENT REPORT,07U,2007-04-05,2007-04-05,0147,2007-04-05,0.074,,,,895346.870,503851.810
1301 STANFORD DR,,07003099,1,ZOA,TRESPASS WARNING,07U,2007-04-05,2007-04-05,1823,2007-04-05,1823,50,894666.745,504343.22399999999,895374.630,503876.970
1565 LIGURIA AV,103,07003107,1,FDD,FD INJURED PERSON,07U,2007-04-05,2007-04-05,2335,2007-04-05,2335,106,891560.51199999999,502214.28499999997,893255.060,504941.780
1300 MEMORIAL DR,,07003114,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-06,2007-04-06,1018,2007-04-06,1018,16,893634.74199999997,505003.36800000002,895202.880,503586.780
1101 STANFORD DR,,07003116,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-06,2007-04-06,1103,2007-04-06,1103,,,,894963.810,505286.880
1320 CAMPO SANO AV,131,07003112,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2007-04-06,2007-04-05,1600,2007-04-06,1600,,,,893866.250,503637.750
1320 CAMPO SANO AV,131,07003112,2,THK,THEFT OTHER,07U,2007-04-06,2007-04-05,1600,2007-04-06,1600,,,,894285.000,506040.970
1241 THEO DICKINSON DR,,07003124,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-04-06,2007-04-01,1630,2007-04-01,1630,81,892858.31700000004,503002.52299999999,0.000,0.000
1241 THEO DICKINSON DR,,07003127,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-04-06,2007-04-02,1630,2007-04-02,1630,81,892858.31700000004,503002.52299999999,893334.940,503324.810
5185 PONCE DE LEON BLVD,,07003145,1,FDD,FD INJURED PERSON,07U,2007-04-07,2007-04-07,0010,2007-04-07,0.006,,,,892147.130,502897.250
1211 THEO DICKINSON DR,,07003146,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-04-07,2007-04-07,0358,2007-04-07,0358,,,,894973.060,505282.840
5200 PONCE DE LEON BLVD,BLK,07003166,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-04-07,2007-04-06,1700,2007-04-07,1700,,,,892677.440,504239.280
1101 STANFORD DR,,07003171,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-04-08,2007-04-08,0139,2007-04-08,0.068,,,,892672.500,501442.500
1101 STANFORD DR,,07003171,1,DCA,DISORDERLY CONDUCT / FIGHTING,07U,2007-04-08,2007-04-08,0139,2007-04-08,0.068,,,,894376.310,505924.030
5050 BRUNSON DR,,07003192,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-09,2007-04-09,0915,2007-04-09,0915,20,894420.18700000003,505665.27899999998,893419.750,504601.340
5200 UNIVERSITY DR,,07003208,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-09,2007-04-09,1425,2007-04-09,1425,26,894776.12800000003,505230.76899999997,893147.190,503186.560
1228 THEO DICKINSON DR,,07003204,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-09,2007-04-09,1246,2007-04-09,1246,63,893509.95700000005,503319.49900000001,894285.000,506040.970
1551 SCODELLA AVE,,07003193,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-09,2007-04-09,0855,2007-04-09,0855,,,,893869.000,502944.960
1211 THEO DICKINSON DR,,07003213,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-09,2007-04-09,1630,2007-04-09,1630,,,,893881.060,503611.660
5185 PONCE DE LEON BLVD,414,07003190,1,ZOE,SUSPICIOUS INCIDENT,07U,2007-04-09,2007-04-09,0305,2007-04-09,0305,,,,893819.690,506229.910
5200 UNIVERSITY DR,,07003245,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-10,2007-04-10,1430,2007-04-10,1430,26,894776.12800000003,505230.76899999997,893819.690,506229.910
5100 BRUNSON DR,,07003237,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-10,2007-04-10,1245,2007-04-10,1245,,,,893881.060,503611.650
5501 SAN AMARO DR,,07003239,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-10,2007-04-10,1258,2007-04-10,1257,,,,895139.130,503690.500
5665 PONCE DE LEON BLVD,,07003242,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-10,2007-04-10,1320,2007-04-10,1320,,,,894667.930,504124.650
1306 STANFORD DR,,07003240,1,FDD,FD INJURED PERSON,07U,2007-04-10,2007-04-10,1340,2007-04-10,1340,31,893821.40300000005,504487.02600000001,895227.560,503603.810
5050 BRUNSON DR,,07003278,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-11,2007-04-11,0940,2007-04-11,0940,20,894420.18700000003,505665.27899999998,895227.560,503603.810
1314 MILLER DR,,07003291,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-04-11,2007-04-11,1400,2007-04-11,1400,33,893377.17200000002,504450.17200000002,892158.500,502114.460
