Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5185 PONCE DE LEON BLVD,P725,08001211,1,ZOD,INCIDENT REPORT,07U,2008-02-10,2008-02-10,1300,2008-02-10,1300,,,,,
740 SISTINA AV,,08001214,1,PRB,PROPERTY LOST,07U,2008-02-10,2008-02-08,2200,2008-02-09,2200,,,,,
5665 PONCE DE LEON BLVD,121,08001221,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2008-02-10,2008-02-23,0504,2008-02-24,0504,,,,,
5665 PONCE DE LEON BLVD,121,08001221,2,THK,BURGLARY NON-RESIDENTIAL,07U,2008-02-10,2008-02-22,0503,2008-02-23,0503,,,,,
1541 BRESCIA AV,,08001233,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-11,2008-02-11,1200,2008-02-11,1200,100,891661.20299999998,501694.89199999999,,
1300 STANFORD DR,,08001228,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-11,2008-02-25,0506,2008-02-26,0506,,,,,
5100 BRUNSON DR,,08001232,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-11,2008-02-11,1112,2008-02-11,1112,,,,,
5050 BRUNSON DR,,08001227,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-11,2008-02-11,0845,2008-02-11,0845,20,894420.18700000003,505665.27899999998,,
1306 STANFORD DR,,08001241,1,VAA,VANDALISM TO STRUCTURE,07U,2008-02-11,2008-02-08,1700,2008-02-11,1700,31,893821.40300000005,504487.02600000001,,
1239 THEO DICKINSON DR,519,08001253,1,DRA,DRUG SALE CONTROLLED SUBSTANCE,07U,2008-02-11,2008-02-11,2216,2008-02-11,2216,,,,,
1239 THEO DICKINSON DR,519,08001253,2,DRB,DRUG SALE CONTROLLED SUBSTANCE,07U,2008-02-11,2008-02-11,2216,2008-02-11,2216,,,,,
1239 THEO DICKINSON DR,519,08001253,2,ZOK,DRUG SALE CONTROLLED SUBSTANCE,07U,2008-02-11,2008-02-11,2216,2008-02-11,2216,,,,,
1300 MEMORIAL DR,,08001256,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-12,2008-02-28,0509,2008-02-29,0509,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,08001256,2,DRF,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-12,2008-02-29,0510,2008-03-01,0510,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,08001256,2,PRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-12,2008-02-26,0507,2008-02-27,0507,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,08001256,2,VEA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-12,2008-02-27,0508,2008-02-28,0508,16,893634.74199999997,505003.36800000002,,
1100 STANFORD DR,BLK,08001262,1,ZOA,TRESPASS WARNING,07U,2008-02-12,2008-03-01,0511,2008-03-02,0511,,,,,
5616 PAVIA ST,,08001276,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-12,2008-02-12,1738,2008-02-12,1738,,,,,
1111 MEMORIAL DR,,08001274,1,VEB,VEHICLE HIT & RUN,07U,2008-02-12,2008-02-12,0830,2008-02-12,0830,18,894105.66599999997,505505.27299999999,,
1101 STANFORD DR,,08001289,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-13,2008-02-13,1000,2008-02-13,1000,,,,,
1100 STANFORD DR,BLK,08001279,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-13,2008-02-12,2138,2008-02-12,2138,,,,,
1100 STANFORD DR,BLK,08001279,2,VEA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-13,2008-02-12,2138,2008-02-12,2138,,,,,
1100 STANFORD DR,BLK,08001279,2,VEC,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-02-13,2008-02-12,2138,2008-02-12,2138,,,,,
5665 PONCE DE LEON BLVD,,08001288,1,FDD,FD SICK/INJURED PERSON,07U,2008-02-13,2008-03-02,0512,2008-03-03,0512,,,,,
5665 PONCE DE LEON BLVD,,08001297,1,FDD,FD SICK/INJURED PERSON,07U,2008-02-13,2008-02-13,1400,2008-02-13,1400,,,,,
1245 DAUER DR,,08001300,1,PRC,PROPERTY DAMAGED,07U,2008-02-13,2008-02-13,1439,2008-02-13,1439,65,893424.071,502854.73300000001,,
5665 PONCE DE LEON BLV,,08001305,1,FDD,FD INJURED PERSON,07U,2008-02-13,2008-02-13,1700,2008-02-13,1700,,,,,
5202 UNIVERSITY DR,,08001336,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-14,2008-03-03,0513,2008-03-04,0513,27,894455.40899999999,504947.43699999998,,
5202 UNIVERSITY DR,,08001337,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-14,2008-03-04,0514,2008-03-05,0514,27,894455.40899999999,504947.43699999998,,
1306 STANFORD DR,205,08001323,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-14,2008-02-14,0750,2008-02-14,0750,31,893821.40300000005,504487.02600000001,,
1101 STANFORD DR,,08001322,1,FDD,FD SICK/INJURED PERSON,07U,2008-02-14,2008-02-14,0920,2008-02-14,0920,,,,,
5915 PONCE DE LEON BLVD,,08001341,1,ZOD,INCIDENT REPORT,07U,2008-02-14,2008-03-05,0515,2008-03-06,0515,132,892107.03200000001,501012.946,,
1221 WILLIAM E WALSH AV,,08001370,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-15,2008-02-15,1050,2008-02-15,1050,60,893899.23800000001,503195.21100000001,,
1531 BRESCIA AV,,08001368,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-15,2008-02-15,1010,2008-02-15,1010,101,891769.80900000001,501683.84299999999,,
5185 PONCE DE LEON BLVD,552,08001355,1,ZOD,INCIDENT REPORT,07U,2008-02-15,2008-02-15,0110,2008-02-15,0.048,,,,,
1223 THEO DICKINSON DR,,08001363,1,VAA,VANDALISM TO STRUCTURE,07U,2008-02-15,2008-02-14,1800,2008-02-15,1800,,,,,
1223 THEO DICKINSON DR,201A,08001371,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-15,2008-02-15,0630,2008-02-15,0630,,,,,
1300 MEMORIAL DR,,08001372,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-15,2008-03-06,0516,2008-03-07,0516,16,893634.74199999997,505003.36800000002,,
1300 STANFORD DR,BLK,08001379,1,PRB,PROPERTY LOST,07U,2008-02-15,2008-02-15,0130,2008-02-15,0.062,,,,,
5200 BRUNSON DR,3005,08001384,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-02-15,2008-02-15,1600,2008-02-15,1600,24,894706.67700000003,505424.42,,
1216 THEO DICKINSON DR,36K,08001400,1,ZOD,INCIDENT REPORT,07U,2008-02-16,2008-02-16,0101,2008-02-16,0.042,62,893730.56900000002,503420.55200000003,,
5199 PONCE DE LEON BLVD/STANFORD DR,,08001401,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2008-02-16,2008-03-07,0517,2008-03-08,0517,,,,,
1300 THEO DICKINSON DR,BLK,08001409,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-16,2008-02-14,1845,2008-02-16,1845,90,893194.61100000003,502210.72700000001,,
5250 UNIVERSITY DR,,08001410,2,FRD,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-16,2008-02-16,1400,2008-02-16,1400,,,,,
5250 UNIVERSITY DR,,08001410,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-16,2008-02-16,1400,2008-02-16,1400,,,,,
1303 STANFORD DR,,08001425,2,PRA,INTOXICATED PERSON,07U,2008-02-17,2008-02-17,0422,2008-02-17,0422,43,894817.86600000004,504665.10800000001,,
1303 STANFORD DR,,08001425,1,ZOM,INTOXICATED PERSON,07U,2008-02-17,2008-02-17,0422,2008-02-17,0422,43,894817.86600000004,504665.10800000001,,
5638 GEORGE E MERRICK ST,23D,08001431,1,VAA,VANDALISM TO STRUCTURE,07U,2008-02-17,2008-02-17,0300,2008-02-17,0300,,,,,
1241 THEO DICKINSON DR,,08001444,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-18,2008-02-18,0830,2008-02-18,0830,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,,08001451,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-02-18,2008-02-15,0000,2008-02-15,0000,,,,,
5250 UNIVERSITY DR,,08001456,1,PRB,PROPERTY LOST,07U,2008-02-18,2008-02-16,1130,2008-02-16,1130,,,,,
1211 THEO DICKINSON DR,,08001465,1,PRC,PROPERTY DAMAGED,07U,2008-02-18,2008-02-18,0830,2008-02-18,0830,,,,,
5665 PONCE DE LEON BLVD,,08001476,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-19,2008-02-19,1025,2008-02-19,1025,,,,,
1531 LIGURIA AV,,08001478,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-19,2008-02-19,1055,2008-02-19,1055,,,,,
1531 LIGURIA AV,,08001479,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-19,2008-02-19,1040,2008-02-19,1040,,,,,
1306 STANFORD DR,,08001483,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-19,2008-02-18,1350,2008-02-18,1350,31,893821.40300000005,504487.02600000001,,
1311 MILLER DRIVE,,08001502,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-20,2008-02-20,0900,2008-02-20,0900,,,,,
1101 STANFORD DR,,08001517,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-20,2008-02-20,1448,2008-02-20,1448,,,,,
1239 THEO DICKINSON DR,,08001535,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-20,2008-02-20,1845,2008-02-20,1845,,,,,
1204 THEO DICKINSON DR,37Y,08001495,1,VAA,VANDALISM TO STRUCTURE,07U,2008-02-20,2008-02-19,0500,2008-02-20,0500,61,893997.68799999997,503562.033,,
5183 PONCE DE LEON BLVD,,08001499,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-20,2008-02-20,0130,2008-02-20,0.062,49,895569.78700000001,504323.94,,
5202 UNIVERSITY DR,,08001513,1,FDD,FD INJURED PERSON,07U,2008-02-20,2008-02-20,1310,2008-02-20,1309,27,894455.40899999999,504947.43699999998,,
1306 STANFORD DR,,08001519,1,PRB,PROPERTY LOST,07U,2008-02-20,2008-02-19,1400,2008-02-19,1400,31,893821.40300000005,504487.02600000001,,
1330 MILLER DR,,08001526,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-20,2008-02-16,2120,2008-02-16,2120,32,893531.48600000003,504366.55300000001,,
5183 PONCE DE LEON BLVD,,08001500,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-20,2008-02-20,0100,2008-02-20,0.041,49,895569.78700000001,504323.94,,
1241 THEO DICKINSON DR,,08001538,1,PRB,PROPERTY LOST,07U,2008-02-20,2008-02-20,1630,2008-02-20,1630,81,892858.31700000004,503002.52299999999,,
1314 MILLER DR,,08001554,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-21,2008-02-21,1025,2008-02-21,1025,33,893377.17200000002,504450.17200000002,,
1500 LIGURIA AV,BLK,08001542,1,PRC,PROPERTY DAMAGED,07U,2008-02-21,2008-02-20,2225,2008-02-21,2225,,,,,
1350 MILLER DR,,08001508,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-21,2008-02-20,1135,2008-02-20,1135,,,,,
1252 MEMORIAL DR,,08001547,1,ZOA,TRESPASS WARNING,07U,2008-02-21,2008-02-21,0802,2008-02-21,0802,17,893876.15800000005,505263.125,,
5501 SAN AMARO DR,,08001562,1,SCE,SIMPLE HARASSMENT,07U,2008-02-21,2008-02-20,1200,2008-02-21,1200,,,,,
1300 CAMPO SANO AV,,08001570,1,FDD,FD SICK/INJURED PERSON,07U,2008-02-21,2008-02-21,1830,2008-02-21,1830,,,,,
1300 CAMPO SANO AV,,08001570,2,ZOC,FD SICK/INJURED PERSON,07U,2008-02-21,2008-02-21,1830,2008-02-21,1830,,,,,
1241 THEO DICKINSON DR,,08001571,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-02-21,2008-02-21,2003,2008-02-21,2003,81,892858.31700000004,503002.52299999999,,
1320 CAMPO SANO AV,,08001599,1,ZZZ,VOID (RECORDS USE ONLY),07U,2008-02-22,2008-02-22,1240,2008-02-22,1240,,,,,
1306 STANFORD DR,,08001576,1,ZOD,INCIDENT REPORT,07U,2008-02-22,2008-02-22,0005,2008-02-22,0.003,31,893821.40300000005,504487.02600000001,,
1241 THEO DICKINSON DR,,08001579,1,ZOM,INTOXICATED PERSON,07U,2008-02-22,2008-02-22,0337,2008-02-22,0336,81,892858.31700000004,503002.52299999999,,
1311 MILLER DR,,08001596,2,FRD,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-22,2008-02-22,1051,2008-02-22,1051,,,,,
1311 MILLER DR,,08001596,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-22,2008-02-22,1051,2008-02-22,1051,,,,,
1306 STANFORD DR,,08001609,1,PRB,PROPERTY LOST,07U,2008-02-22,2008-02-22,1100,2008-02-22,1100,31,893821.40300000005,504487.02600000001,,
5183 PONCE DE LEON BLVD,,08001605,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-22,2008-02-22,0200,2008-02-22,0.083,49,895569.78700000001,504323.94,,
5183 PONCE DE LEON BLV,,08001617,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-22,2008-02-20,0930,2008-02-22,0930,,,,,
5501 SAN AMARO DR,,08001620,1,VAA,VANDALISM TO STRUCTURE,07U,2008-02-22,2008-02-22,1850,2008-02-22,1850,,,,,
5300 CARILLO ST,,08001624,1,DIB,DISTURBANCE OTHER,07U,2008-02-22,2008-02-21,1900,2008-02-21,1900,,,,,
1306 STANFORD DR,,08001629,1,ZZZ,VOID (RECORDS USE ONLY),07U,2008-02-23,2008-02-23,0011,2008-02-23,0.007,31,893821.40300000005,504487.02600000001,,
1231 THEO DICKINSON DR,,08001632,1,ZOM,INTOXICATED PERSON,07U,2008-02-23,2008-02-23,0155,2008-02-23,0.079,,,,,
1245 DAUER DR,,08001653,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-23,2008-02-23,1600,2008-02-23,1600,65,893424.071,502854.73300000001,,
5600 RED RD,BLK,08001656,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2008-02-24,2008-02-24,0207,2008-02-24,0.088,,,,,
1530 LIGURIA AV,,08001659,1,ZOA,TRESPASS WARNING,07U,2008-02-24,2008-02-24,0633,2008-02-24,0632,,,,,
1300 MEMORIAL DR,,08001687,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-25,2008-02-25,0930,2008-02-25,0930,16,893634.74199999997,505003.36800000002,,
1101 STANFORD DR,,08001691,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-25,2008-02-25,1150,2008-02-25,1150,,,,,
5821 HURRICANE DR,,08001698,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-25,2008-02-25,1410,2008-02-25,1410,,,,,
1231 THEO DICKINSON DR,,08001710,1,SCE,SIMPLE HARASSMENT,07U,2008-02-25,2008-02-19,1436,2008-02-19,1435,,,,,
1216 THEO DICKINSON DR,36 U,08001714,1,SCA,SIMPLE BATTERY,07U,2008-02-25,2008-02-22,0200,2008-02-22,0.083,62,893730.56900000002,503420.55200000003,,
1311 MILLER DR,,08001713,1,ZOA,TRESPASS WARNING,07U,2008-02-25,2008-02-25,2134,2008-02-25,2134,,,,,
1531 BRESCIA AV,,08001721,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-26,2008-02-26,0822,2008-02-26,0822,101,891769.80900000001,501683.84299999999,,
1311 MILLER DR,,08001720,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-26,2008-02-25,1200,2008-02-25,1200,,,,,
5200 BRUNSON DR,,08001723,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-02-26,2008-02-25,1100,2008-02-25,1100,24,894706.67700000003,505424.42,,
1206 STANFORD DR,,08001729,1,ZOA,TRESPASS WARNING,07U,2008-02-26,2008-02-26,1050,2008-02-26,1050,,,,,
1221 WILLIAM E WALSH AV,,08001744,1,PRC,PROPERTY DAMAGED,07U,2008-02-26,2008-02-26,1510,2008-02-26,1510,58,894141.21200000006,503428.23700000002,,
1244 STANFORD DR,,08001748,1,DIB,DISTURBANCE OTHER,07U,2008-02-26,2008-02-26,1914,2008-02-26,1914,45,895022.70700000005,504471.212,,
5185 PONCE DE LEON BLVD,350,08001751,1,FDD,FD SICK/INJURED PERSON,07U,2008-02-26,2008-02-26,2045,2008-02-26,2045,,,,,
5600 MERRICK ST,,08001762,1,XOT,TRESPASSING,07U,2008-02-27,2008-02-27,1138,2008-02-27,1138,,,,,
1300 MEMORIAL DR,,08001767,1,PRB,PROPERTY LOST,07U,2008-02-27,2008-02-22,1600,2008-02-22,1600,16,893634.74199999997,505003.36800000002,,
1231 THEO DICKINSON DR,PT 1222,08001780,1,BUA,BURGLARY RESIDENTIAL,07U,2008-02-27,2008-02-27,1515,2008-02-27,1515,,,,,
1231 THEO DICKINSON DR,PT 1222,08001780,2,THK,BURGLARY RESIDENTIAL,07U,2008-02-27,2008-02-27,1515,2008-02-27,1515,,,,,
1231 THEO DICKINSON DR,PT 617,08001782,2,DIA,SIMPLE BATTERY,07U,2008-02-27,2008-02-27,1830,2008-02-27,1830,,,,,
1231 THEO DICKINSON DR,PT 617,08001782,1,SCA,SIMPLE BATTERY,07U,2008-02-27,2008-02-27,1830,2008-02-27,1830,,,,,
5050 BRUNSON DR,,08001799,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-28,2008-02-28,1130,2008-02-28,1130,20,894420.18700000003,505665.27899999998,,
1301 MEMORIAL DR,126,08001804,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-28,2008-02-28,1050,2008-02-28,1050,7,893366.68200000003,505369.12400000001,,
5615 PAVIA ST,,08001826,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-02-29,2008-02-29,1003,2008-02-29,1003,54,894485.30200000003,503768.17499999999,,
5500 SAN AMARO DR,BLK,08001823,1,DRF,SIMPLE ASSAULT / THREATS,07U,2008-02-29,2008-02-29,0359,2008-02-29,0359,,,,,
5500 SAN AMARO DR,BLK,08001823,2,SCB,SIMPLE ASSAULT / THREATS,07U,2008-02-29,2008-02-29,0359,2008-02-29,0359,,,,,
5500 SAN AMARO DR,BLK,08001823,2,VEA,SIMPLE ASSAULT / THREATS,07U,2008-02-29,2008-02-29,0359,2008-02-29,0359,,,,,
5500 SAN AMARO DR,BLK,08001823,2,ZOM,SIMPLE ASSAULT / THREATS,07U,2008-02-29,2008-02-29,0359,2008-02-29,0359,,,,,
1300 MEMORIAL DR,,08001831,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-29,2008-02-29,1045,2008-02-29,1045,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,,08001835,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-02-29,2008-02-29,1315,2008-02-29,1315,31,893821.40300000005,504487.02600000001,,
5500 SAN AMARO DR,,08001869,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-01,2008-03-01,1345,2008-03-01,1345,,,,,
1231 THEO DICKINSON DR,,08001881,1,PRB,PROPERTY LOST,07U,2008-03-02,2008-03-02,0130,2008-03-02,0.062,,,,,
5185 PONCE DE LEON BLVD,,08001893,1,ZOD,INCIDENT REPORT,07U,2008-03-02,2008-03-02,1700,2008-03-02,1700,,,,,
5050 BRUNSON DR,,08001903,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-03,2008-03-03,1040,2008-03-03,1040,20,894420.18700000003,505665.27899999998,,
1203 MERRICK STREET,,08001904,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-03,2008-03-03,1044,2008-03-03,1044,,,,,
1204 THEO DICKINSON DR,37 H,08001895,1,VAA,VANDALISM TO STRUCTURE,07U,2008-03-03,2008-03-03,0045,2008-03-03,0.031,61,893997.68799999997,503562.033,,
1204 THEO DICKINSON DR,37 H,08001895,2,VAB,VANDALISM TO STRUCTURE,07U,2008-03-03,2008-03-03,0045,2008-03-03,0.031,61,893997.68799999997,503562.033,,
1311 MILLER DR,453,08001918,1,FRD,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-03,2008-03-03,1600,2008-03-03,1600,,,,,
1311 MILLER DR,453,08001918,2,FRD,FRAUD BY CREDIT CARD / ATM,07U,2008-03-03,2008-03-03,1600,2008-03-03,1600,,,,,
1311 MILLER DR,453,08001918,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-03,2008-03-03,1600,2008-03-03,1600,,,,,
1311 MILLER DR,453,08001918,2,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-03,2008-03-03,1600,2008-03-03,1600,,,,,
1213 WILLIAM E WALSH AV,42B2,08001919,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2008-03-03,2008-03-03,1600,2008-03-03,1600,59,894010.11800000002,503323.35100000002,,
5050 BRUNSON DR,,08001946,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-04,2008-03-04,1240,2008-03-04,1240,20,894420.18700000003,505665.27899999998,,
5800 SAN AMARO DR,,08001945,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-04,2008-03-04,1205,2008-03-04,1204,,,,,
5665 PONCE DE LEON BLVD,,08001951,1,ZZZ,VOID (RECORDS USE ONLY),07U,2008-03-04,2008-03-04,1533,2008-03-04,1533,,,,,
5800 SAN AMARO DR,,08001922,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-04,2008-02-24,1800,2008-03-03,1800,,,,,
5800 SAN AMARO DR,,08001943,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-04,2008-02-29,2300,2008-03-02,2300,,,,,
1111 MEMORIAL DR,,08001949,1,ZOA,TRESPASS WARNING,07U,2008-03-04,2008-03-04,1510,2008-03-04,1510,18,894105.66599999997,505505.27299999999,,
1241 THEO DICKINSON DR,,08001985,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-05,2008-03-05,1335,2008-03-05,1334,81,892858.31700000004,503002.52299999999,,
1245 DAUER DR,,08001987,1,ZOA,TRESPASS WARNING,07U,2008-03-05,2008-03-05,1615,2008-03-05,1615,65,893424.071,502854.73300000001,,
1245 DAUER DR,,08001987,2,ZOB,TRESPASS WARNING,07U,2008-03-05,2008-03-05,1615,2008-03-05,1615,65,893424.071,502854.73300000001,,
1241 THEO DICKINSON DR,,08001986,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-05,2008-03-05,1556,2008-03-05,1556,81,892858.31700000004,503002.52299999999,,
1311 MILLER DR,,08001998,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-06,2008-03-06,1037,2008-03-06,1037,,,,,
1540 LEVANTE AV,,08002000,1,ZOA,TRESPASS WARNING,07U,2008-03-06,2008-03-06,1203,2008-03-06,1203,92,892004.78300000005,501116.19300000003,,
1330 MILLER DR,,08002014,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2008-03-06,2008-03-06,2137,2008-03-06,2137,32,893531.48600000003,504366.55300000001,,
1301 MEMORIAL DR,,08002034,1,ZOA,TRESPASS WARNING,07U,2008-03-07,2008-03-07,1310,2008-03-07,1309,7,893366.68200000003,505369.12400000001,,
1300 MEMORIAL DR,,08002040,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-07,2008-03-07,0900,2008-03-07,0900,16,893634.74199999997,505003.36800000002,,
5202 UNIVERSITY DR,RM 312,08002039,1,FDD,FD SICK/INJURED PERSON,07U,2008-03-07,2008-03-07,1415,2008-03-07,1415,27,894455.40899999999,504947.43699999998,,
1306 STANFORD DR,,08002063,1,ROA,ROBBERY ARMED,07U,2008-03-08,2008-03-08,0450,2008-03-08,0450,31,893821.40300000005,504487.02600000001,,
1100 STANFORD DR,BLK,08002080,1,ZOA,TRESPASS WARNING,07U,2008-03-09,2008-03-08,2305,2008-03-08,2305,,,,,
5200 BRUNSON DR,,08002101,1,VAA,VANDALISM TO STRUCTURE,07U,2008-03-10,2008-03-07,2000,2008-03-09,2000,24,894706.67700000003,505424.42,,
5200 BRUNSON DR,,08002101,2,ZOA,TRESPASS WARNING,07U,2008-03-10,2008-03-07,2000,2008-03-09,2000,24,894706.67700000003,505424.42,,
6400 RED RD,BLK,08002097,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2008-03-10,2008-03-10,0045,2008-03-10,0.031,,,,,
1111 MEMORIAL DR,,08002100,2,PRC,PROPERTY DAMAGED,07U,2008-03-10,2008-03-10,0840,2008-03-10,0840,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,08002100,1,ZOD,INCIDENT REPORT,07U,2008-03-10,2008-03-10,0840,2008-03-10,0840,18,894105.66599999997,505505.27299999999,,
1527 ALBENGA AV,,08002109,1,THK,THEFT OTHER,07U,2008-03-10,2008-03-08,0028,2008-03-08,0.019,110,891783.19900000002,502422.848,,
6200 SAN AMARO DR,,08002139,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-11,2008-03-11,2010,2008-03-11,2010,96,892059.28200000001,501423.57299999997,,
1399 MILLER DR,,08002120,1,ZOA,TRESPASS WARNING,07U,2008-03-11,2008-03-11,1147,2008-03-11,1147,,,,,
5250 UNIVERSITY DR,,08002124,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-11,2008-03-11,1028,2008-03-11,1028,,,,,
1300 MEMORIAL DR,,08002131,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-11,2008-03-11,1700,2008-03-11,1700,16,893634.74199999997,505003.36800000002,,
1231 THEO DICKINSON DR,321,08002135,1,FRL,FRAUD OTHER JURISDICTION,07U,2008-03-11,2008-03-11,1300,2008-03-11,1300,,,,,
