address,apt,case,primary_offense,offense_code,offense,tract,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5665 PONCE DE LEON BLVD,,11002137,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-03-22,2011-03-22,1046,2011-03-22,1046,123,893056.50699999998,501950.05499999999
1570 LIGURIA AV,101,11002140,1,THK,THEFT OTHER,07U,2011-03-22,2011-03-22,1500,2011-03-22,1000,261,891462.24800000002,501943.88500000001
5300 PONCE DE LEON BLVD,BLK,11002143,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-03-22,2011-03-22,0000,2011-03-22,0000,,,
1101 STANFORD DR,213,11002145,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-03-22,2011-03-22,1400,2011-03-22,1430,47,895051.522,504006.97100000002
1300 CAMPO SANO AV,,11002152,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-03-22,2011-03-22,0000,2011-03-22,0000,,,
1311 MILLER DR,,11002168,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-23,2011-03-23,0830,2011-03-23,0840,13,893288.86199999996,504707.23499999999
1306 STANFORD DR,,11002172,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-23,2011-03-23,0917,2011-03-23,0917,884,894116.56799999997,504431.93599999999
5150 BRUNSON DR,,11002190,1,TVD,THEFT OF MOTORCYCLE,07U,2011-03-23,2011-03-23,1400,2011-03-23,1500,20,894420.18700000003,505665.27899999998
5600 SAN AMARO DR,BLK,11002201,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2011-03-28,2011-03-28,1500,2011-03-23,1652,,,
5600 SAN AMARO DR,BLK,11002201,1,DRB,DRUG SALE CONTROLLED SUBSTANCE,07U,2011-03-28,2011-03-28,1500,2011-03-23,1652,,,
1241 DICKINSON DR,,11002205,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-03-24,2011-03-24,0500,2011-03-24,0505,,,
5665 PONCE DE LEON BLVD,,11002211,1,PRB,PROPERTY LOST,07U,2011-03-24,2011-03-24,0800,2011-03-16,1200,,,
5100 BRUNSON DR,,11002218,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-03-24,2011-03-24,1830,2011-03-24,1210,2,893382.26100000006,505799.98
5200 UNIVERSITY DR,,11002254,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-25,2011-03-25,1130,2011-03-25,0005,26,894776.12800000003,505230.76899999997
5821 SAN AMARO DR,,11002255,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-25,2011-03-25,0345,2011-03-25,0350,82,892358.66299999994,502658.90399999998
5699 SAN AMARO DR/ALHAMBRA CIR,,11002264,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-03-25,2011-03-25,0000,2011-03-25,0000,,,
5513 GEORGE E MERRICK ST,,11002272,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-25,2011-03-25,1100,2011-03-25,1105,342,894389.71499999997,503764.18199999997
5150 BRUNSON DR,,11002280,1,SCD,SIMPLE STALKING,07U,2011-03-25,2011-03-25,1535,2011-03-25,1535,23,894554.17,505568.55
1231 DICKINSON DR,,11002293,1,THK,THEFT OTHER,07U,2011-03-25,2011-03-25,1600,2011-03-25,1830,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,,11002293,2,ZOA,TRESPASS WARNING,07U,2011-03-25,2011-03-25,1600,2011-03-25,1830,70,893261.76699999999,503552.82699999999
1239 DICKINSON DR,1221,11002306,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-03-26,2011-03-26,1420,2011-03-26,1425,74,892974.25199999998,503706.15500000003
1575 LIGURIA AV,,11002313,2,PRC,PROPERTY DAMAGED,07U,2011-03-26,2011-03-26,1800,2011-03-26,1200,320,891464.92700000003,502258.62800000003
1575 LIGURIA AV,,11002313,1,TVE,THEFT OF BICYCLE,07U,2011-03-26,2011-03-26,1800,2011-03-26,1200,320,891464.92700000003,502258.62800000003
1211 DICKINSON DR,,11002318,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-03-27,2011-03-27,2030,2011-03-26,2035,67,893671.82799999998,503718.77100000001
5900 PONCE DE LEON BLVD,BLK,11002319,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2011-04-09,2011-04-09,2000,2011-03-26,2010,,,
5513 MERRICK ST,,11002328,1,ZOD,INCIDENT REPORT,07U,2011-03-27,2011-03-27,1512,2011-03-27,1540,52,894509.60100000002,504011.56800000003
1100 STANFORD DR,BLK,11002333,1,ZOM,INTOXICATED PERSON,07U,2011-03-28,2011-03-28,2220,2011-03-27,2325,70,893261.76699999999,503552.82699999999
5050 BRUNSON DR,,11002339,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-03-28,2011-03-28,0000,2011-03-28,0000,,,
5050 BRUNSON DR,,11002346,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-03-28,2011-03-28,0000,2011-03-28,0000,,,
6200 SAN AMARO DR,,11002356,1,ZOA,TRESPASS WARNING,07U,2011-03-28,2011-03-28,1413,2011-03-28,1430,388,892141.48199999996,501903.52299999999
1231 DICKINSON DR,MD 915,11002367,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-03-28,2011-03-28,0200,2011-03-24,2359,70,893261.76699999999,503552.82699999999
1239 DICKINSON DR,819,11002376,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2011-03-29,2011-03-29,0950,2011-03-29,0950,,,
1239 DICKINSON DR,819,11002376,2,ZOK,SPECIAL INVESTIGATION,07U,2011-03-29,2011-03-29,0950,2011-03-29,0950,,,
1231 DICKINSON DR,PT1119,11002381,1,FRL,FRAUD OTHER JURISDICTION,07U,2011-03-29,2011-03-29,0800,2011-03-27,0800,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,,11002388,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-03-29,2011-03-29,1900,2011-03-28,1901,72,893156.39199999999,503434.00900000002
1252 MEMORIAL DR,,11002391,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-29,2011-03-29,1516,2011-03-29,1525,17,893876.15800000005,505263.125
5699 GEORGE E MERRICK ST/PONCE DE LEON BLVD,,11002408,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-03-30,2011-03-30,0000,2011-03-30,0000,,,
1301 MEMORIAL DR,315,11002410,1,SCE,SIMPLE HARASSMENT,07U,2011-03-30,2011-03-30,0830,2011-03-30,0915,7,893366.68200000003,505369.12400000001
1239 DICKINSON DR,RT717,11002415,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-03-30,2011-03-30,1800,2011-03-26,1300,73,892981.07499999995,503526.10499999998
1111 MEMORIAL DR,,11002416,1,VAB,VANDALISM TO VEHICLE,07U,2011-03-30,2011-03-30,1115,2011-03-30,1207,714,894205.56299999997,505918.02799999999
1306 STANFORD DR,,11002418,1,FRL,FRAUD OTHER JURISDICTION,07U,2011-03-30,2011-03-30,1230,2011-03-28,0900,877,893741.54099999997,504436.81800000003
5665 PONCE DE LEON BLVD,,11002421,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-03-30,2011-03-30,1400,2011-03-30,1400,17,893876.15800000005,505263.125
1251 MEMORIAL DR,,11002422,1,ZOD,INCIDENT REPORT,07U,2011-03-30,2011-03-30,1215,2011-03-30,1345,9,893583.06499999994,505652.473
1252 MEMORIAL DR,,11002425,1,FRE,FRAUD BY IDENTITY THEFT / IMPERSONATION,07U,2011-03-30,2011-03-30,1427,2011-03-30,1427,17,893876.15800000005,505263.125
5050 BRUNSON DR,,11002430,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-03-30,2011-03-30,0000,2011-03-30,0000,,,
1251 MEMORIAL DR,,11002432,1,THK,THEFT OTHER,07U,2011-03-30,2011-03-30,1810,2011-03-29,1900,8,893652.01500000001,505562.71799999999
1101 STANFORD DR,M700,11002439,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-30,2011-03-30,2045,2011-03-30,2045,,,
1204 DICKINSON DR,,11002443,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-03-31,2011-03-31,2231,2011-03-30,2231,61,893997.68799999997,503562.033
1500 LIGURIA AV,,11002445,1,FDD,FD SICK/INJURED PERSON,07U,2011-03-31,2011-03-31,0318,2011-03-31,0318,322,891650.77800000005,502086.47399999999
1500 LIGURIA AV,,11002445,2,ZOE,SUSPICIOUS INCIDENT,07U,2011-03-31,2011-03-31,0318,2011-03-31,0318,322,891650.77800000005,502086.47399999999
5821 SAN AMARO DR,,11002456,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-03-31,2011-03-31,0000,2011-03-31,0000,,,
1241 DICKINSON DR,,11002468,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-03-31,2011-03-31,0000,2011-03-31,0000,,,
1500 LEVANTE AV,,11002469,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-03-31,2011-03-31,0000,2011-03-31,0000,,,
5150 BRUNSON DR,130,11002489,1,PRB,PROPERTY LOST,07U,2011-04-01,2011-04-01,1100,2011-04-01,1300,22,894535.49300000002,505370.87
5665 PONCE DE LEON BLVD,,11002496,1,ZOD,INCIDENT REPORT,07U,2011-04-01,2011-04-01,2330,2011-03-25,0030,123,893056.50699999998,501950.05499999999
5200 UNIVERSITY DR,,11002497,1,AGD,AGGRAVATED BATTERY,07U,2011-04-01,2011-04-01,2330,2011-03-31,2330,769,894970.15500000003,505443.304
1551 BRESCIA AV,,11002513,1,PRB,PROPERTY LOST,07U,2011-04-02,2011-04-02,2000,2011-04-01,2300,102,891475.59199999995,501707.87099999998
1306 STANFORD DR,,11002518,1,PRB,PROPERTY LOST,07U,2011-04-02,2011-04-02,1850,2011-04-01,1930,883,894044.60699999996,504443.06599999999
1300 MEMORIAL DR,,11002533,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-04-03,2011-04-03,0000,2011-04-03,0000,,,
1300 MEMORIAL DR,,11002535,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-03,2011-04-03,1445,2011-04-03,1447,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,11002544,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-03,2011-04-03,2055,2011-04-03,2110,16,893634.74199999997,505003.36800000002
1540 LEVANTE AV,,11002550,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-04-04,2011-04-04,1250,2011-04-04,0503,92,892004.78300000005,501116.19300000003
1241 DICKINSON DR,,11002553,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-04,2011-04-04,0000,2011-04-04,0000,,,
5150 BRUNSON DR,,11002558,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,2011-04-04,2011-04-04,1400,2011-04-04,1100,666,894661.41200000001,505201.13299999997
5150 BRUNSON DR,,11002558,2,VAC,VANDALISM TO PROPERTY,07U,2011-04-04,2011-04-04,1400,2011-04-04,1100,666,894661.41200000001,505201.13299999997
1223 DICKINSON DR,,11002563,1,TVE,THEFT OF BICYCLE,07U,2011-04-04,2011-04-04,1335,2011-04-04,1344,162,893506.19099999999,503461.01699999999
1223 DICKINSON DR,,11002563,2,ZOA,TRESPASS WARNING,07U,2011-04-04,2011-04-04,1335,2011-04-04,1344,162,893506.19099999999,503461.01699999999
1314 MILLER DR,,11002578,1,ASA,ASSIST LAW AGENCY,07U,2011-04-04,2011-04-04,2150,2011-04-04,2150,33,893377.17200000002,504450.17200000002
1570 LIGURIA AV,,11002582,1,ZOD,INCIDENT REPORT,07U,2011-04-05,2011-04-05,0930,2011-04-05,0834,102,891475.59199999995,501707.87099999998
1239 DICKINSON DR,,11002585,1,THK,THEFT OTHER,07U,2011-04-05,2011-04-05,2045,2011-04-04,2120,819,892717.973,503596.39199999999
1211 DICKINSON DR,,11002589,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-05,2011-04-05,0000,2011-04-05,0000,,,
1231 DICKINSON DR,,11002610,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-06,2011-04-06,2335,2011-04-05,2336,71,893300.82700000005,503382.65600000002
1245 DAUER DR,,11002613,1,PRB,PROPERTY LOST,07U,2011-04-06,2011-04-06,0515,2011-04-06,0800,795,893546.44700000004,502491.04499999998
5399 PONCE DE LEON BLVD/DICKINSON DR,,11002622,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-06,2011-04-06,0000,2011-04-06,0000,,,
1560 LIGURIA AV,103,11002640,1,DIB,DISTURBANCE OTHER,07U,2011-04-07,2011-04-07,0220,2011-04-07,0222,261,891462.24800000002,501943.88500000001
1560 LIGURIA AV,103,11002640,2,ZOA,TRESPASS WARNING,07U,2011-04-07,2011-04-07,0220,2011-04-07,0222,261,891462.24800000002,501943.88500000001
1535 LEVANTE AV,,11002656,1,PRB,PROPERTY LOST,07U,2011-04-07,2011-04-07,1130,2011-04-07,1330,94,891627.89,501154.33500000002
1111 MEMORIAL DR,,11002662,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-07,2011-04-07,1900,2011-04-07,1915,18,894105.66599999997,505505.27299999999
1500 LEVANTE AV,,11002663,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-07,2011-04-07,0000,2011-04-07,0000,328,892137.06,501546.40299999999
1231 DICKINSON DR,,11002667,2,FDD,FD SICK/INJURED PERSON,07U,2011-04-08,2011-04-08,0115,2011-04-08,0120,72,893156.39199999999,503434.00900000002
1231 DICKINSON DR,,11002667,1,ZOM,INTOXICATED PERSON,07U,2011-04-08,2011-04-08,0115,2011-04-08,0120,72,893156.39199999999,503434.00900000002
1231 DICKINSON DR,,11002668,1,VAC,VANDALISM TO PROPERTY,07U,2011-04-08,2011-04-08,0234,2011-04-08,0234,71,893300.82700000005,503382.65600000002
1525 ALBENGA AV,,11002671,1,TVE,THEFT OF BICYCLE,07U,2011-04-08,2011-04-08,2100,2011-04-08,0744,109,891786.45900000003,502485.90500000003
5185 PONCE DE LEON BLVD,,11002672,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-04-08,2011-04-08,2330,2011-04-08,0530,128,895168.85600000003,504274.32299999997
1330 MILLER DR,,11002677,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-08,2011-04-08,0000,2011-04-08,0000,32,893531.48600000003,504366.55300000001
5501 SAN AMARO DR,,11002694,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-08,2011-04-08,0000,2011-04-08,0000,,,
5185 PONCE DE LEON BLVD,319,11002707,1,PRB,PROPERTY LOST,07U,2011-04-09,2011-04-09,2230,2011-04-09,0900,49,895569.78700000001,504323.94
1311 MILLER DR,,11002720,1,FDC,FD OTHER FIRE,07U,2011-04-09,2011-04-09,1835,2011-04-09,1840,15,893418.14899999998,504751.58100000001
1211 DICKINSON DR,235,11002723,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-10,2011-04-10,2305,2011-04-09,2310,67,893671.82799999998,503718.77100000001
6299 SAN AMARO DR,,11002725,1,PRC,PROPERTY DAMAGED,07U,2011-04-10,2011-04-10,1214,2011-04-10,1223,329,892213.60499999998,501461.39199999999
1239 DICKINSON DR,,11002730,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-10,2011-04-10,1515,2011-04-10,1515,73,892981.07499999995,503526.10499999998
1306 STANFORD DR,,11002733,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-10,2011-04-10,1700,2011-04-10,1715,887,893997.27899999998,504362.49
1306 STANFORD DR,,11002733,1,VAC,VANDALISM TO PROPERTY,07U,2011-04-10,2011-04-10,1700,2011-04-10,1715,887,893997.27899999998,504362.49
1311 MILLER DR,,11002734,1,FDD,FD SICK/INJURED PERSON,07U,2011-04-10,2011-04-10,1915,2011-04-10,1915,67,893671.82799999998,503718.77100000001
5665 PONCE DE LEON BLVD,,11002736,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-04-10,2011-04-10,0000,2011-04-10,0000,,,
6199 SAN AMARO DR/BRESCIA AV,,11002744,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-11,2011-04-11,0000,2011-04-11,0000,,,
1241 DICKINSON DR,,11002748,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-11,2011-04-11,0820,2011-04-11,0900,81,892858.31700000004,503002.52299999999
1101 STANFORD DR,,11002757,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-11,2011-04-11,1000,2011-03-11,1100,129,895055.79700000002,504146.53700000001
1231 DICKINSON DR,PT1 1214,11002762,1,PRB,PROPERTY LOST,07U,2011-04-11,2011-04-11,1700,2011-04-07,2200,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,MT 1216,11002766,1,BUA,BURGLARY RESIDENTIAL,07U,2011-04-11,2011-04-11,1130,2011-04-11,1340,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,MT 1216,11002766,2,THM,THEFT FROM BURGLARY,07U,2011-04-11,2011-04-11,1130,2011-04-11,1340,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,MT 1216,11002766,2,ZOA,TRESPASS WARNING,07U,2011-04-11,2011-04-11,1130,2011-04-11,1340,70,893261.76699999999,503552.82699999999
1241 DICKINSON DR,,11002772,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-11,2011-04-11,0000,2011-04-11,0000,692,892937.27500000002,502626.49599999998
1241 DICKINSON DR,,11002772,1,VEB,VEHICLE HIT & RUN,07U,2011-04-11,2011-04-11,0000,2011-04-11,0000,692,892937.27500000002,502626.49599999998
1500 LIGURIA AV,BLK,11002776,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2011-04-12,2011-04-12,0259,2011-04-12,0259,419,892135.44499999995,502061.07400000002
5615 PAVIA ST,,11002780,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-12,2011-04-12,0000,2011-04-12,0000,,,
5185 PONCE DE LEON BLVD,,11002785,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-12,2011-04-12,0000,2011-04-12,0000,,,
5665 PONCE DE LEON BLVD,,11002789,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-12,2011-04-12,0000,2011-04-12,0000,122,892871.05299999996,501865.95600000001
1111 MEMORIAL DR,,11002791,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-04-12,2011-04-12,2045,2011-04-08,2048,614,894047.71499999997,505599.587
5050 BRUNSON DR,,11002822,1,VAB,VANDALISM TO VEHICLE,07U,2011-04-13,2011-04-13,0930,2011-04-13,1000,797,894649.36399999994,505986.8
5665 PONCE DE LEON BLVD,,11002829,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-04-13,2011-04-13,1401,2011-04-10,1401,105,891500.13199999998,502206.99300000002
1400 MILLER RD,BLK,11002844,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-13,2011-04-13,0000,2011-04-13,0000,,,
5050 BRUNSON DR,,11002856,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-14,2011-04-14,0000,2011-04-14,0000,,,
1575 LIGURIA AV,101,11002879,1,DIB,DISTURBANCE OTHER,07U,2011-04-14,2011-04-14,1725,2011-04-14,1740,105,891500.13199999998,502206.99300000002
1575 LIGURIA AV,101,11002879,2,ZOA,TRESPASS WARNING,07U,2011-04-14,2011-04-14,1725,2011-04-14,1740,105,891500.13199999998,502206.99300000002
1211 DICKINSON DR,,11002891,1,FDD,FD SICK/INJURED PERSON,07U,2011-04-15,2011-04-15,1900,2011-04-14,2325,67,893671.82799999998,503718.77100000001
5185 PONCE DE LEON BLVD,,11002893,1,DIB,DISTURBANCE OTHER,07U,2011-04-14,2011-04-14,2250,2011-04-14,2300,130,895341.32,504085.989
1251 MEMORIAL DR,,11002900,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-15,2011-04-15,1100,2011-04-15,1108,8,893652.01500000001,505562.71799999999
1231 DICKINSON DR,MT1204,11002902,1,BUA,BURGLARY RESIDENTIAL,07U,2011-04-15,2011-04-15,2330,2011-04-15,1230,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,MT1204,11002902,2,THM,THEFT FROM BURGLARY,07U,2011-04-15,2011-04-15,2330,2011-04-15,1230,70,893261.76699999999,503552.82699999999
1239 DICKINSON DR,WT909,11002927,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-16,2011-04-16,0325,2011-04-16,0330,74,892974.25199999998,503706.15500000003
1101 STANFORD DR,,11002950,1,TVE,THEFT OF BICYCLE,07U,2011-04-16,2011-04-16,1545,2011-04-16,1900,605,895097.78700000001,504397.59700000001
1200 DICKINSON DR,BLK,11002952,1,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2011-04-17,2011-04-17,0415,2011-04-17,0420,695,893190.16700000002,502345.63099999999
1200 DICKINSON DR,BLK,11002952,2,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2011-04-17,2011-04-17,0415,2011-04-17,0420,695,893190.16700000002,502345.63099999999
1200 DICKINSON DR,BLK,11002952,2,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-17,2011-04-17,0415,2011-04-17,0420,695,893190.16700000002,502345.63099999999
1575 LIGURIA AV,101D,11002963,1,ZOA,TRESPASS WARNING,07U,2011-04-17,2011-04-17,1325,2011-04-17,1325,105,891500.13199999998,502206.99300000002
1306 STANFORD DR,,11002973,1,PRB,PROPERTY LOST,07U,2011-04-18,2011-04-18,2330,2011-04-17,2359,,,
1251 MEMORIAL DR,,11002982,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-18,2011-04-18,1100,2011-04-15,1100,8,893652.01500000001,505562.71799999999
1251 MEMORIAL DR,,11002982,2,ZOA,TRESPASS WARNING,07U,2011-04-18,2011-04-18,1100,2011-04-15,1100,8,893652.01500000001,505562.71799999999
5501 SAN AMARO DR,,11002986,1,PRB,PROPERTY LOST,07U,2011-04-18,2011-04-18,1200,2011-04-13,1900,41,892819.9,504115.40600000002
5821 SAN AMARO DR,,11002997,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-18,2011-04-18,0000,2011-04-18,0000,,,
1211 DICKINSON DR,248,11003008,1,FRL,FRAUD OTHER JURISDICTION,07U,2011-04-18,2011-04-18,2000,2011-04-18,2000,67,893671.82799999998,503718.77100000001
1111 MEMORIAL DR,,11003009,1,ZOA,TRESPASS WARNING,07U,2011-04-18,2011-04-18,2230,2011-04-18,2230,18,894105.66599999997,505505.27299999999
5185 PONCE DE LEON BLVD,417,11003011,1,BUA,BURGLARY RESIDENTIAL,07U,2011-04-19,2011-04-19,0350,2011-04-19,0404,46,895313.53,504251.54700000002
5185 PONCE DE LEON BLVD,417,11003011,2,THM,THEFT FROM BURGLARY,07U,2011-04-19,2011-04-19,0350,2011-04-19,0404,46,895313.53,504251.54700000002
1101 STANFORD DR,,11003022,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-19,2011-04-19,0000,2011-04-19,0000,,,
1525 ALBENGA AV,,11003025,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-19,2011-04-19,0000,2011-04-19,0000,,,
5050 BRUNSON DR,,11003036,1,VAB,VANDALISM TO VEHICLE,07U,2011-04-19,2011-04-19,1145,2011-04-16,1400,765,894639.51199999999,505798.81900000002
1111 MEMORIAL DR,,11003037,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-19,2011-04-19,0000,2011-04-19,0000,682,894123.52300000004,505833.62300000002
1500 BRESCIA AV,,11003038,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-19,2011-04-19,0000,2011-04-19,0000,,,
1101 STANFORD DR,244,11003040,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-04-19,2011-04-19,1300,2011-04-19,1300,47,895051.522,504006.97100000002
1231 DICKINSON DR,MT 1016,11003042,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-19,2011-04-19,1801,2011-04-19,1802,70,893261.76699999999,503552.82699999999
5501 SAN AMARO DR,,11003047,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-19,2011-04-19,0000,2011-04-19,0000,174,892952.28899999999,504257.32699999999
1231 DICKINSON DR,,11003050,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2011-04-20,2011-04-20,0000,2011-04-20,0500,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,,11003050,2,ZOM,INTOXICATED PERSON,07U,2011-04-20,2011-04-20,0000,2011-04-20,0500,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,,11003050,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-20,2011-04-20,0000,2011-04-20,0500,71,893300.82700000005,503382.65600000002
1400 MILLER RD,BLK,11003051,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-20,2011-04-20,0000,2011-04-20,0000,,,
1111 MEMORIAL DR,,11003056,1,PRC,PROPERTY DAMAGED,07U,2011-04-20,2011-04-20,1000,2011-04-20,1100,682,894123.52300000004,505833.62300000002
5800 SAN AMARO DR,,11003078,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-20,2011-04-20,2135,2011-04-20,2135,526,892090.29799999995,502654.261
1300 MEMORIAL DR,,11003081,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-04-21,2011-04-21,2345,2011-04-20,2355,,,
1231 DICKINSON DR,PT409,11003082,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-21,2011-04-21,2335,2011-04-20,2355,71,893300.82700000005,503382.65600000002
5665 PONCE DE LEON BLVD,,11003085,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-21,2011-04-21,0000,2011-04-21,0000,123,893056.50699999998,501950.05499999999
1101 STANFORD DR,,11003093,1,TVE,THEFT OF BICYCLE,07U,2011-04-21,2011-04-21,2145,2011-04-21,1200,512,894894.42799999996,504051.09100000001
5821 SAN AMARO DR,,11003095,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-04-21,2011-04-21,0000,2011-04-21,0000,,,
5901 SAN AMARO DR,,11003102,1,ZOA,TRESPASS WARNING,07U,2011-04-21,2011-04-21,1826,2011-04-21,1826,80,892360.52,503032.47899999999
6248 RED RD/LIGURIA AV,,11003103,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-04-21,2011-04-21,0000,2011-04-21,0000,,,
5665 PONCE DE LEON BLVD,,11003107,1,ASA,ASSIST LAW AGENCY,07U,2011-04-21,2011-04-21,2206,2011-04-21,2206,123,893056.50699999998,501950.05499999999
1100 STANFORD DR,BLK,11003109,1,ZOM,INTOXICATED PERSON,07U,2011-04-22,2011-04-22,0237,2011-04-22,0237,51,895056.26599999995,503786.853
5400 PONCE DE LEON BLVD,BLK,11003111,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-04-22,2011-04-22,0322,2011-04-22,0538,596,893085.93900000001,501909.61599999998
